refseq;oligo_id
NM_006937;opHsV0400001043
NM_001005849;opHsV0400001043
XM_497144;opHsV0400001043
NM_005468;opHsV0400003329
XM_495853;opHsV0400003323
NM_016135;opHsV0400003305
NM_020128;opHsV0400002994
XM_496360;opHsV0400002929
NM_181776;opHsV0400002923
NM_018963;opHsV0400002577
NM_033656;opHsV0400002577
NM_005366;opHsV0400002553
XM_034274;opHsV0400002201
NM_021639;opHsV0400004480
XM_379803;opHsV0400004122
XM_376591;opHsV0400004122
XM_372792;opHsV0400004081
XM_371369;opHsV0400004075
XM_496436;opHsV0400004075
XM_113916;opHsV0400004057
NM_002264;opHsV0400004051
XM_498021;opHsV0400003752
NM_000135;opHsV0400003704
NM_001001731;opHsV0400005955
NM_001001687;opHsV0400005937
NM_004566;opHsV0400005632
NM_006122;opHsV0400005626
NM_003431;opHsV0400005602
NM_213656;opHsV0400005232
NM_173531;opHsV0400005179
XM_086894;opHsV0400007136
XM_086001;opHsV0400007130
XM_060278;opHsV0400007089
XM_059608;opHsV0400007083
NM_182524;opHsV0400006761
NM_181289;opHsV0400006731
NM_181286;opHsV0400006731
NM_181285;opHsV0400006731
NM_178433;opHsV0400006713
NM_175920;opHsV0400006689
NM_175080;opHsV0400006683
NM_002561;opHsV0400006683
NM_175081;opHsV0400006683
NM_018659;opHsV0400006355
NM_017757;opHsV0400006331
NM_016396;opHsV0400006313
NM_016336;opHsV0400006307
NM_016021;opHsV0400006307
NM_001004355;opHsV0400006002
NM_001004065;opHsV0400005978
NM_147150;opHsV0400005978
NM_007203;opHsV0400005978
XM_379235;opHsV0400008593
XM_376267;opHsV0400008264
XM_375738;opHsV0400008240
XM_375042;opHsV0400008211
XM_374741;opHsV0400008193
XM_374226;opHsV0400008193
XM_499366;opHsV0400008187
XM_374529;opHsV0400008187
XM_373555;opHsV0400007858
XM_373521;opHsV0400007840
XM_373471;opHsV0400007817
XM_373456;opHsV0400007811
XM_370883;opHsV0400007512
XM_370887;opHsV0400007512
XM_496082;opHsV0400007512
XM_370894;opHsV0400007512
XM_370895;opHsV0400007512
XM_099034;opHsV0400007512
XM_496089;opHsV0400007512
XM_370635;opHsV0400007482
XM_294894;opHsV0400007441
XM_498727;opHsV0400009769
XM_498721;opHsV0400009763
XM_498696;opHsV0400009745
XM_498686;opHsV0400009739
XM_498651;opHsV0400009721
NM_000335;opHsV0400009392
XM_497918;opHsV0400009392
NM_198056;opHsV0400009392
XM_497870;opHsV0400009369
XM_497859;opHsV0400009363
XM_497818;opHsV0400009345
XM_497792;opHsV0400009339
XM_497729;opHsV0400009315
XM_499295;opHsV0400009010
XM_496882;opHsV0400009010
XM_376619;opHsV0400009010
XM_496877;opHsV0400009010
XM_496784;opHsV0400008993
XM_496715;opHsV0400008969
NM_014812;opHsV0400008969
XM_496650;opHsV0400008945
XM_379467;opHsV0400008640
XM_379424;opHsV0400008634
XM_499181;opHsV0400010096
XM_499154;opHsV0400010073
XM_499153;opHsV0400010073
XM_499141;opHsV0400010067
NM_005324;opHsV0400000222
NM_004703;opHsV0400012729
NM_015960;H200002592
NM_004590;H200001913
NM_022061;H200001870
NM_031443;H200001861
NM_012068;H200001832
NM_013251;H200001825
NM_001006667;H200001825
NM_145687;H200001266
NM_004834;H200001266
NM_145686;H200001266
NM_032880;H200001165
NM_005370;H200001131
NM_000799;H200000587
NM_000377;H200000546
XM_290809;H200004902
NM_024643;H200004891
NM_024641;H200004812
NM_030770;H200004792
NM_000209;H200004187
NM_000049;H200004141
XM_379694;H200004034
XM_379736;H200004034
NM_130468;H200003457
NM_032808;H200003447
NM_003958;H200003406
NM_183078;H200003406
NM_005870;H200003348
XM_031689;H200003320
NM_025215;H200003312
NM_000050;H200007506
NM_054012;H200007506
NM_000934;H200007456
NM_017503;H200007443
NM_003029;H200006867
NM_004425;H200006815
NM_022664;H200006815
NM_006875;H200006740
NM_006835;H200006729
NM_014335;H200006215
NM_001007100;H200006189
NM_002979;H200006189
NM_001007099;H200006189
NM_001007250;H200006189
NM_001846;H200006151
NM_006763;H200006111
NM_004512;H200005544
XM_374078;H200005427
NM_206929;H200010534
NM_206928;H200010534
NM_032943;H200010534
NM_206930;H200010534
NM_032379;H200010534
NM_206927;H200010534
NM_003394;H200010523
NM_016215;H200010492
NM_201446;H200010492
NM_144687;H200009515
NM_033297;H200009515
NM_021806;H200009491
NM_024867;H200009349
NM_198679;H200009325
NM_005312;H200009325
NM_025087;H200009258
NM_006456;H200009233
NM_017912;H200008367
NM_138412;H200008330
NM_016047;H200008294
NM_003624;H200008247
NM_002009;H200007600
NM_032536;H200007568
NM_152327;H200013432
NM_017977;H200012766
NM_182921;H200012637
NM_022169;H200012610
NM_024751;H200012599
NM_000815;H200011896
NM_012253;H200011200
NM_130762;H200011188
NM_130760;H200011188
NM_130761;H200011188
NM_024705;H200011145
NM_018099;H200011092
NM_173091;H200016027
NM_012340;H200016027
NM_021183;H200015320
NM_006290;H200015131
XM_059267;H200014429
NM_017652;H200014358
NM_005755;H200014344
NM_018257;H200014303
NM_015002;H200014263
NM_033624;H200014263
NM_022113;H200013553
NM_018347;H200013536
NM_018719;H200021201
NM_173474;H200021173
NM_001069;H200019789
NM_032805;H200019552
NM_032602;H200019539
NM_022465;H200018020
NM_198039;H200017955
NM_198038;H200017955
NM_024047;H200017955
NM_032098;H200017864
NM_003736;H200017864
NM_018037;H200017092
XM_376550;H200017077
NM_016183;H200017018
NM_015725;H200016912
NM_014402;H300002330
NM_001012731;H300002316
XM_371222;H300002293
NM_022787;H300002276
NM_006887;H300002193
XM_373596;H300001601
XM_058931;H300001450
XM_090294;H300001435
XM_376419;H300000827
NM_198458;H300000796
NM_144590;H300000063
XM_498088;H300000014
NM_001005195;H300005160
NM_001005325;H300004553
NM_014611;H300004508
NM_006405;H300004473
NM_016643;H300004432
NM_000805;H300003858
NM_021072;H300003087
NM_021026;H300003021
NM_177986;H300002989
XM_497373;H300002940
NM_015686;H300007538
NM_054107;H300007503
NM_001380;H300007440
NM_181503;H300006742
NM_003666;H300006734
XM_375443;H300006702
XM_292468;H300006608
XM_498110;H300006059
NM_144974;H300006009
XM_495950;H300005900
NM_175067;H300005298
NM_020683;H300010352
XM_496623;H300009716
XM_497645;H300009661
NM_175918;H300009624
XM_374069;H300008954
NM_001001887;H300008891
XM_292958;H300008861
NM_001005404;H300008265
NM_207512;H300008141
NM_001001481;H300012840
NM_004212;H300012830
XM_496973;H300012792
NM_153335;H300012780
NM_004145;H300012740
XM_291170;H300012674
NM_014328;H300011893
NM_032375;H300010462
NM_032303;H300010446
NM_001061;H300015932
NM_052889;H300015894
NM_001001998;H300015125
NM_178177;H300015028
XM_048825;H300014349
NM_001007470;H300013625
NM_206948;H300013625
NM_003777;H300013585
NM_152247;H300013522
NM_152253;H300013522
NM_138415;H300018402
NM_020448;H300018372
NM_004221;H300017548
NM_181865;H300017504
NM_020246;H300016808
NM_002758;H300016729
NM_016613;H300016715
NM_153267;H300016664
NM_213596;H300016030
NM_138801;H300020251
NM_006433;H300019858
XM_029962;H300019830
NM_019014;H300019802
NM_018100;H300019765
NM_031939;H300019352
NM_144666;H300019300
NM_004140;H300019293
NM_201435;H300019262
NM_032573;H300019262
NM_024941;H300018885
NM_004955;H300018877
NM_017440;H300018847
NM_015057;H300021966
NM_020214;H300021959
NM_020213;H300021959
NM_183010;H300021883
NM_006586;H300021883
NM_025133;H300021876
NM_012167;H300021876
NM_018693;H300021876
NM_014906;H300021389
NM_053282;H300021362
NM_153223;H300021326
NM_199078;H300021286
NM_017623;H300021286
NM_002456;H300020866
NM_182741;H300020866
NM_145294;H300020800
NM_145663;H300020790
NM_025104;H300020790
NM_020246;H300020348
NM_022762;H300020319
NM_004649;opHsV0400000563
NM_198155;opHsV0400000563
NM_012428;opHsV0400000516
NM_017455;opHsV0400000516
NM_006177;opHsV0400000188
NM_005952;opHsV0400000170
NM_003544;opHsV0400000164
NM_020949;opHsV0400000116
NM_032236;H300022568
NM_016553;H300022526
NM_153719;H300022526
NM_012346;H300022526
NM_153718;H300022526
NM_016125;H300022516
NM_145795;H300022475
NM_145794;H300022475
NM_017613;H300022475
NM_173859;opHsV0400002067
NM_020639;opHsV0400002002
NM_001005473;opHsV0400001619
NM_032317;opHsV0400001321
XM_371118;opHsV0400003530
NM_006485;opHsV0400003506
NM_175744;opHsV0400003201
XM_498091;opHsV0400003154
XM_370835;opHsV0400003130
NM_181840;opHsV0400002825
XM_294450;opHsV0400002819
NM_016427;opHsV0400002443
XM_499349;opHsV0400002396
NM_001004323;opHsV0400002396
NM_001008496;opHsV0400002378
NM_003062;opHsV0400004676
NM_002247;opHsV0400004329
NM_000813;opHsV0400004276
NM_021911;opHsV0400004276
NM_153036;opHsV0400003947
XM_166090;opHsV0400003929
NM_001001694;opHsV0400003554
NM_004598;opHsV0400006155
NM_003982;opHsV0400006132
NM_033313;opHsV0400005833
XM_496429;opHsV0400005786
NM_022824;opHsV0400005451
NM_003521;opHsV0400005403
NM_001005736;opHsV0400005380
NM_000081;opHsV0400005380
NM_014836;opHsV0400005075
NM_198225;opHsV0400005075
NM_012463;opHsV0400005028
XM_212013;opHsV0400007331
XM_211408;opHsV0400007314
XM_211174;opHsV0400007308
XM_209753;opHsV0400007284
XM_208990;opHsV0400007266
NM_002027;opHsV0400007260
XM_208554;opHsV0400007260
NM_207386;opHsV0400006883
NM_080834;opHsV0400006538
NM_033334;opHsV0400006514
NM_033116;opHsV0400006508
NM_006361;opHsV0400006209
XM_496049;opHsV0400008793
NM_173613;opHsV0400008793
XM_495943;opHsV0400008770
XM_378643;opHsV0400008459
XM_378544;opHsV0400008441
XM_378523;opHsV0400008436
XM_378419;opHsV0400008418
XM_374121;opHsV0400008089
XM_374111;opHsV0400008083
XM_374071;opHsV0400008065
XM_373981;opHsV0400008018
XM_372643;opHsV0400007707
XM_372566;opHsV0400007689
XM_372527;opHsV0400007683
NM_033655;opHsV0400007642
XM_372090;opHsV0400007642
XM_372163;opHsV0400007642
XM_372097;opHsV0400007642
XM_372118;opHsV0400007636
XM_294521;opHsV0400007636
NM_001001670;opHsV0400007636
XM_499602;opHsV0400007636
XM_498999;opHsV0400009969
XM_498991;opHsV0400009963
XM_498972;opHsV0400009945
XM_498965;opHsV0400009939
XM_498941;opHsV0400009921
XM_498935;opHsV0400009915
XM_498913;opHsV0400009898
XM_498367;opHsV0400009563
XM_497557;opHsV0400009217
XM_497423;opHsV0400009163
XM_496271;opHsV0400008841
XM_496264;opHsV0400008835
NM_006603;opHsV0400011091
NM_001010893;opHsV0400010297
NM_001010862;opHsV0400010292
NM_001005516;opHsV0400010274
NM_001005222;opHsV0400010268
NM_015681;H200002050
NM_015511;H200001989
NM_018105;H200001436
NM_199003;H200001436
NM_015953;H200001393
NM_022737;H200001317
NM_181493;H200001308
NM_033453;H200001308
NM_018201;H200000778
NM_021134;H200000765
NM_139033;H200000735
NM_139034;H200000735
NM_002749;H200000735
NM_139032;H200000735
NM_003301;H200000725
NM_002083;H200000662
NM_001086;H200000149
NM_000678;H200000142
NM_001124;H200000106
NM_016195;H200000065
NM_183404;H200000025
NM_002895;H200000025
NM_003925;H200004314
NM_003039;H200004218
NM_015448;H200004210
NM_000640;H200003579
NM_001429;H200003499
NM_003240;H200003488
NM_021205;H200002893
NM_198892;H200002879
NM_017593;H200002879
NM_005001;H200002838
NM_001007239;H200002827
NM_015935;H200002827
NM_014955;H200002827
NM_030811;H200002779
NM_014956;H200002747
NM_003731;H200002737
NM_033207;H200002132
NM_014734;H200006942
NM_016055;H200006935
NM_000560;H200006908
NM_002460;H200006896
NM_002668;H200006393
NM_014754;H200006385
NM_006730;H200006356
NM_015415;H200006274
NM_015980;H200005717
NM_003579;H200005620
NM_015431;H200005036
NM_004553;H200004952
NM_003862;H200004940
NM_001933;H200009675
NM_006528;H200009647
NM_080656;H200009573
NM_003850;H200008566
NM_031498;H200008553
NM_032271;H200008503
NM_206835;H200008503
NM_021238;H200008464
NM_021237;H200008409
NM_080564;H200007823
NM_022553;H200007823
NM_032483;H200007814
NM_003906;H200007766
NM_004798;H200007758
NM_007127;H200007652
NM_001699;H200007022
NM_021913;H200007022
NM_000655;H200006980
NM_006145;H200006965
NM_004588;H200012855
NM_004977;H200012843
NM_017584;H200012810
NM_033212;H200012803
NM_015694;H200012187
NM_001102;H200012175
NM_178157;H200012141
NM_178155;H200012141
NM_004480;H200012141
NM_178154;H200012141
NM_178156;H200012141
NM_003733;H200012133
NM_198213;H200012133
NM_003417;H200012033
NM_198147;H200011450
NM_013322;H200011433
NM_145252;H200011403
NM_004833;H200011351
NM_032885;H200011343
NM_014598;H200011307
NM_007096;H200011293
NM_001833;H200011293
NM_012339;H200010703
NM_001361;H200010673
NM_182487;H200010663
NM_005444;H200010633
NM_014337;H200010583
NM_000562;H200010570
NM_020385;H200015542
NM_004925;H200015511
NM_004091;H200015433
NM_015605;H200015392
NM_005413;H200015377
NM_001285;H200014639
NM_031965;H200014581
NM_017726;H200014530
NM_030580;H200014486
NM_003259;H200013754
NM_003602;H200013706
NM_144648;H200013675
NM_017826;H200012903
NM_198274;H200012885
NM_138433;H200019915
NM_183057;H200019864
NM_016208;H200019864
NM_032129;H200018764
NM_033195;H200018739
NM_030773;H200018154
NM_013340;H200017394
NM_020462;H200017214
NM_000623;H200016269
NM_013353;H200016253
NM_175063;H200016208
NM_206538;H200016208
NM_173039;H300001749
NM_173507;H300001669
NM_000862;H300001637
NM_020851;H300001623
XM_497610;H300000265
XM_372532;H300000256
NM_198179;H300000159
NM_032323;H200020130
NM_153007;H300004636
NM_030905;H300004600
NM_004797;H300003249
XM_376001;H300003134
NM_177959;H300003124
NM_018431;H300003124
XM_496300;H300002499
NM_021269;H300002499
XM_095965;H300002460
NM_004978;H300002405
NM_004084;H300006957
NM_004207;H300006911
NM_015523;H300006865
NM_021049;H300006198
NM_006142;H300006188
NM_012416;H300006138
NM_001003406;H300006110
NM_021096;H300006110
XM_497547;H300005464
XM_088367;H300005428
NM_018584;H300005334
NM_173525;H300004722
XM_208993;H300004686
NM_152727;H300009823
NM_017640;H300009812
NM_183372;H300009171
NM_152470;H300009139
NM_170604;H300009129
NM_170603;H300009129
NM_052949;H300009129
NM_170602;H300009129
NM_002491;H300008359
NM_018666;H300008343
NM_005233;H300008311
NM_001004691;H300007742
NM_175871;H300007732
XM_496204;H300007682
XM_291947;H300007641
NM_007198;H300007593
NM_004969;H300012227
NM_001008539;H300012147
NM_001468;H300011388
NM_145649;H300011301
NM_001491;H300011301
NM_145655;H300011301
NM_015981;H300010609
NM_145254;H300015273
NM_172020;H300014558
NM_002920;H300014493
NM_032870;H300014451
NM_020884;H300013805
NM_138739;H300013744
NM_138738;H300013744
NM_030764;H300013744
NM_000353;H300013706
NM_012284;H300013033
NM_003482;H300012993
NM_012260;H300017819
NM_178583;H300017767
NM_003273;H300017756
NM_013439;H300017725
NM_003592;H300017702
NM_003151;H300017029
NM_000063;H300016877
NM_000408;H300016235
NM_001005911;H300016220
NM_001005913;H300016220
NM_001005912;H300016220
NM_001005910;H300016220
NM_006244;H300016072
NM_032773;H300015371
NM_005147;H300015361
NM_023003;H300015318
XM_114303;H300019917
NM_005358;H300019436
NM_025139;H300019424
NM_153816;H300019399
NM_020468;H300019399
NM_001938;H300018946
NM_206837;H300018939
NM_145047;H300018939
XM_371501;H300018903
NM_003718;H300018528
NM_031267;H300018528
NM_025144;H300018521
NM_194460;H300018498
NM_016041;H300018489
NM_017646;H300018453
NM_001001661;H300021497
NM_020868;H300021429
NM_001004360;H300021429
NM_032634;H300020993
NM_152850;H300020993
NM_004337;H300020969
NM_024512;H300020899
NM_024750;H300020899
NM_017798;H300020439
NM_030626;H300020411
NM_080927;H300019984
NM_024751;H300019977
NM_016089;opHsV0400000615
NM_030625;opHsV0400000281
NM_004185;opHsV0400000240
NM_024494;opHsV0400000240
NM_031962;opHsV0400000216
NM_017778;H300022742
NM_024581;H300022686
NM_015645;H300022620
NM_024812;H300022607
NM_176871;H300022105
NM_021630;H300022105
NM_198042;H300022105
NM_013232;H300022074
NM_018078;H300022065
NM_015009;H300022033
NM_014425;H300021999
NM_183245;H300021999
NM_006197;H300021990
XM_113967;opHsV0400001791
NM_021635;opHsV0400001386
NM_001010864;opHsV0400001362
NM_153336;opHsV0400001015
NM_052910;opHsV0400001009
NM_001002264;opHsV0400000967
NM_054028;opHsV0400000639
NM_173674;opHsV0400000633
NM_016401;opHsV0400003242
NM_001091;opHsV0400003224
NM_001008391;opHsV0400002913
NM_006659;opHsV0400002890
XM_376003;opHsV0400002543
NM_006438;opHsV0400002495
NM_021805;opHsV0400002471
XM_372038;opHsV0400002465
NM_003836;opHsV0400002167
XM_496784;opHsV0400002096
NM_000086;opHsV0400004375
NM_017776;opHsV0400004047
NM_198585;opHsV0400004018
NM_004476;opHsV0400003976
XM_291816;opHsV0400003642
NM_014783;opHsV0400003624
NM_199357;opHsV0400003624
NM_007064;opHsV0400005527
NM_020825;opHsV0400005480
NM_005852;opHsV0400005151
NM_001005271;opHsV0400005151
NM_001005273;opHsV0400005151
NM_033092;opHsV0400005122
NM_033034;opHsV0400005122
NM_033093;opHsV0400005122
NM_002966;opHsV0400005104
NM_017631;opHsV0400004769
XM_498330;opHsV0400007007
NM_172138;opHsV0400006650
NM_172139;opHsV0400006650
NM_153040;opHsV0400006632
NM_145886;opHsV0400006602
NM_018494;opHsV0400006602
NM_145887;opHsV0400006602
NM_016206;opHsV0400006303
NM_016065;opHsV0400006298
NM_015199;opHsV0400006280
NM_012463;opHsV0400006256
NM_006980;opHsV0400006232
NM_006774;opHsV0400006226
NM_000657;opHsV0400005904
XM_378880;opHsV0400008511
XM_378742;opHsV0400008481
NM_015692;opHsV0400008183
XM_374401;opHsV0400008183
XM_294634;opHsV0400008183
XM_374295;opHsV0400008159
XM_374252;opHsV0400008135
XM_374150;opHsV0400008106
XM_373445;opHsV0400007807
XM_373370;opHsV0400007801
XM_373098;opHsV0400007777
XM_372996;opHsV0400007759
NM_017558;opHsV0400007759
XM_372878;opHsV0400007735
XM_372807;opHsV0400007729
XM_294019;opHsV0400007425
XM_293396;opHsV0400007407
XM_498398;opHsV0400007407
XM_379850;opHsV0400007360
XM_291208;opHsV0400007360
XM_291017;opHsV0400007354
XM_498602;opHsV0400009681
XM_498595;opHsV0400009681
XM_498567;opHsV0400009663
XM_498562;opHsV0400009658
XM_498532;opHsV0400009634
XM_498498;opHsV0400009610
XM_497717;opHsV0400009311
XM_497668;opHsV0400009282
XM_497626;opHsV0400009258
XM_497599;opHsV0400009240
XM_497590;opHsV0400009234
XM_496616;opHsV0400008935
XM_496486;opHsV0400008929
NM_000267;opHsV0400008929
XM_496596;opHsV0400008929
XM_496528;opHsV0400008911
XM_496408;opHsV0400008881
XM_496347;opHsV0400008864
XM_496331;opHsV0400008858
XM_496835;opHsV0400008858
XM_379106;opHsV0400008559
XM_379006;opHsV0400008535
XM_499133;opHsV0400010063
XM_499106;opHsV0400010039
XM_499047;opHsV0400010009
XM_499020;opHsV0400009986
NM_032012;opHsV0400012313
NM_201437;H200006567
NM_006756;H200006567
NM_005722;opHsV0400012671
NM_001005386;opHsV0400012671
NM_002794;H300007846
NM_020449;H200002574
NM_032866;H200001888
NM_016062;H200001841
NM_006260;H200001816
NM_033396;H200001808
NM_006431;H200001233
NM_020443;H200001198
NM_005147;H200001182
NM_015320;H200001143
NM_032995;H200001143
NM_016230;H200001099
NM_020546;H200000597
NM_002299;H200000572
NM_002297;H200000535
NM_002727;H200000491
NM_006042;H200004874
NM_002601;H200004864
NM_006019;H200004775
NM_006053;H200004775
NM_000511;H200004762
NM_021930;H200004718
NM_017910;H200004158
NM_005598;H200004054
NM_144494;H200004011
NM_005710;H200004011
NM_144495;H200004011
NM_213651;H200003431
NM_013386;H200003431
NM_152557;H200003423
NM_015474;H200003338
NM_017865;H200003302
NM_206915;H200002676
NM_014380;H200002676
NM_206917;H200002676
NM_016155;H200007472
NM_014649;H200007428
NM_014420;H200007420
NM_022977;H200006841
NM_004458;H200006841
NM_006121;H200006799
NM_002996;H200006760
NM_014739;H200006753
NM_017769;H200006721
NM_001521;H200006196
NM_014329;H200006171
NM_006163;H200006160
NM_003469;H200006099
NM_006978;H200005557
NM_003222;H200005458
NM_006077;H200005446
NM_001439;H200005413
NM_016457;H200010474
NM_014206;H200010464
NM_001001502;H200010424
NM_003085;H200010424
NM_173207;H200010414
NM_173209;H200010414
NM_173210;H200010414
NM_174886;H200010414
NM_173208;H200010414
NM_003244;H200010414
NM_173211;H200010414
NM_170695;H200010414
NM_001869;H200010384
NM_013326;H200009478
NM_017693;H200009367
NM_170601;H200009307
NM_006918;H200009211
