File Name HCC011_K.txt , Type a HCC  normalized	File Name HCC013_K.txt , Type a HCC  normalized	File Name HCC015_WH_KM.txt , Type a HCC  normalized	File Name HCC022_WH_KM.txt , Type a HCC  normalized	File Name HCC025WH.txt , Type a HCC  normalized	File Name HCC031.txt , Type a HCC  normalized	File Name HCC103_WH.txt , Type a HCC  normalized	File Name HCC104.txt , Type a HCC  normalized	File Name HCC105.txt , Type a HCC  normalized	File Name HCC107_WH.txt , Type a HCC  normalized	File Name HCC108.txt , Type a HCC  normalized	File Name HCC114.txt , Type a HCC  normalized	File Name HCC116_K.txt , Type a HCC  normalized	File Name HCC119.txt , Type a HCC  normalized
3.76	2.31	0.84	0.57	3.35	0.67	1.49	1.05	1.29	3	0.74	2.95	0.15	1.08
3.27	1.47	0.85	1	1.53	0.4	0.54	0.65	2.85	3.76	2.95	3.71	0.95	5.44
5.26	0.84	0.47	0.85	1.3	0.59	1.52	2.71	2.7	1.31	0.38	1.51	0.68	2.12
2.92	6.63	2.01	0.78	1.03	3.36	1.94	1.79	1.13	0.72	0.65	0.52	1.4	10.13
2.08	0.78	0.95	0.9	0.59	0.74	0.64	2.9	2.05	0.6	1.46	2.55	1.37	2.15
0.86	1.4	0.38	1.95	1.56	1.44	2.54	1.68	0.31	1.18	2.78	1.88	0.63	1.4
7.52	12.9	1.79	0.87	2.31	1.35	1.5	2.24	3.02	4.05	1.31	2.45	1.59	1.44
1.23	0.95	0.98	0.72	0.96	4.88	0.49	0.47	1.5	0.5	2.5	0.85	3.58	1.56
1.14	0.5	0.74	0.71	0.91	0.53	0.64	0.79	0.32	0.63	0.52	0.64	0.91	0.98
0.86	2.24	1.31	1.11	1.72	0.56	1.51	3.74	2.68	1.01	5.14	0.28	1.92	2.6
0.04	0.18	0.08	0.13	0.06	0.45	0.2	0.14	0.08	0.28	0.05	0.63	0.11	0.02
0.54	1.21	0.32	0.75	0.2	0.13	3.41	2.93	1.71	1.29	0.73	2.8	0.75	3.52
0.78	2.18	0.93	0.85	2.17	1	0.89	1.51	0.51	1.86	0.81	2.39	0.95	1.52
0.76	0.42	0.58	0.68	0.55	1.44	0.18	1.27	1.38	1.18	1.35	0.39	0.32	1.1
1.37	0.33	0.34	0.57	0.64	0.2	1.93	21.55	0.34	0.92	2.42	0.79	0.42	1.78
0.6	1.67	0.54	0.72	1.55	0.69	1.45	1.88	0.37	0.52	0.17	1.79	1.12	1.16
1.48	1.6	0.84	0.52	0.4	0.07	0.14	0.24	0.96	0.81	1.08	0.71	3.41	0.14
2.66	1.22	0.65	0.97	1.58	1.23	1.05	2.51	2.21	2.34	1.39	4.06	0.46	2.37
0.69	0.81	2.57	2.57	0.75	0.47	0.31	1.08	1.03	0.27	1.29	1.98	1.03	0.61
1.16	0.92	1.47	1.78	3.07	2.59	0.41	2.1	1.77	0.71	1.16	1.93	0.64	3.35
1.59	2.56	0.71	0.39	0.12	0.68	0.91	0.38	1.3	0.67	1.56	0.54	1.23	0.22
4.81	2.12	0.68	1.75	2.75	1.28	1.99	1.81	1.17	0.78	0.61	0.85	1.01	4.67
4.98	4.02	0.85	0.84	1.66	1.23	0.43	1.24	3.06	1.22	1.27	5.16	1.31	2.94
4.01	0.84	2.18	1.87	1.62	2.26	2.27	1.6	2.64	1.89	3.22	2.93	6.14	1.73
0.31	2.32	0.71	2.58	0.79	2.43	0.53	1.81	2.24	3.13	0.41	3.83	1.95	29.04
2.61	3.13	1.01	0.8	0.96	0.78	1.19	0.59	3.21	0.99	2.98	0.75	3.55	3.36
1.14	0.56	1.01	0.99	0.45	1.02	1.07	2.12	0.91	1.02	1.09	3.65	1.15	4.43
1.63	3.82	0.61	1.11	0.72	1.91	3.12	3	1.07	1.59	2.79	3.47	0.28	4.45
1.07	1.13	0.55	0.77	0.77	0.8	2.31	1.72	1.04	0.92	3.3	0.73	0.91	3.91
0.97	0.46	0.41	0.93	0.58	0.31	1.31	0.59	1.09	0.41	0.98	3.66	2.07	3.47
0.62	1.09	1.14	1.39	2.04	1.12	0.38	6.33	0.73	0.74	0.79	1.7	1.48	2.82
0.9	3.13	0.88	0.93	0.33	1.62	2.13	1.8	1.22	0.8	3.73	0.43	0.72	2.67
1.29	1.49	0.69	0.75	1.26	1.1	2.33	3.23	0.68	2.45	0.26	3.36	2.51	1.5
1.76	0.63	2.16	1.14	2.52	1.21	1.36	0.58	1.84	1.07	1.2	3.35	5.76	0.66
1.02	0.5	1.55	1.58	1.69	0.9	0.89	1.14	0.53	1.5	1.57	2.06	1.47	0.6
2.09	0.98	0.87	0.36	2.21	1.3	0.48	2.15	0.6	1.04	2.19	1.93	0.74	1.58
1.16	2.74	0.76	0.41	0.25	3.65	0.28	0.31	0.61	0.91	0.53	0.21	3.95	5.2
0.92	1.02	1.45	1.37	1.24	1.41	1	0.86	0.48	0.71	4.85	0.7	0.98	7.13
0.58	1.14	0.38	0.98	0.91	1.28	1.99	0.69	0.62	0.65	0.52	3.15	1.52	0.49
0.77	0.39	0.94	0.96	0.72	0.45	0.25	0.87	0.36	0.68	0.44	1.06	1.09	1.73
1.04	1.96	0.8	0.48	1.84	0.56	3.87	4.14	1.24	4	0.77	6.26	1.22	1.07
0.57	1.36	0.66	0.92	0.47	1.29	1	0.71	2.34	0.93	1.35	0.19	1.46	3.56
1.46	1.8	0.56	0.43	0.58	5.23	1.54	0.35	1.41	0.52	1.72	0.48	5.11	5.44
1.97	0.94	2.32	1.21	1.33	0.86	0.35	1.72	3.13	2.97	0.3	1.14	0.76	1.49
0.91	0.82	0.36	2.57	1.45	0.98	0.62	0.51	0.29	2.56	0.95	2.78	0.44	2.25
0.76	0.77	0.35	2.34	1.87	0.08	0.2	0.13	0.59	0.34	0.59	0.51	0.16	0.24
6.77	1.65	0.5	0.89	0.83	1.97	0.58	0.51	1.05	0.84	2.08	4.88	2.17	9.64
4.1	1.86	0.8	0.43	0.35	8.62	0.87	0.69	1.22	1.21	0.6	0.21	0.61	1.45
0.44	0.36	1.78	1.45	0.69	0.17	2.07	9.9	2.97	3.13	4.38	0.71	0.61	18.72
1.27	1.72	0.74	0.88	0.73	1.09	1.2	1.72	0.95	2.05	0.74	1.11	1.36	0.91
0.52	1.02	1.04	1.23	1.39	2.15	2.73	5.78	0.73	1.7	1.04	3.46	1.21	3.69
1.55	0.2	0.93	1.05	1.51	1.94	0.58	2.09	1.24	1.36	0.76	3.26	0.85	2.25
0.67	1.55	0.28	2.19	3.4	0.74	1.39	1.55	1.26	0.54	0.62	1.24	0.89	1.69
3.26	2.41	3.36	0.51	3.27	3.57	2.28	0.96	0.95	0.8	1.38	3.03	1.42	3.32
0.9	0.71	1.28	1.12	1.88	0.71	1.59	3.37	0.78	1.8	0.98	2.27	0.37	5.72
2	0.98	0.54	0.8	0.2	0.42	0.12	0.55	0.95	0.62	0.18	0.4	1.78	0.59
2.6	10.05	1.89	6.05	2.87	0.77	3.7	1.57	25.11	8.69	1.05	25.46	5.93	2.74
2.4	4.03	0.34	2.55	1.87	1.4	3.24	1.45	1.8	1.94	1.04	1.98	3.83	1.08
0.61	0.5	1.76	0.3	0.74	3.44	0.59	1.29	2.97	1.53	3.79	1.75	1.5	3.18
0.69	2.49	0.4	1.55	0.44	1.53	1.22	1.57	1.51	0.81	1.09	0.6	1.53	2.82
1.16	0.85	1.48	0.48	0.96	0.84	1.33	3.03	1.88	2.22	9.65	1.94	1.05	8.1
0.45	0.39	0.9	0.84	0.56	2.56	1.09	0.28	0.84	0.61	0.33	2.19	0.68	0.14
1.24	1.15	1.06	0.43	0.52	1.1	1.52	0.38	1.39	1.44	0.97	2.81	1.13	5.22
1.49	0.3	0.48	1.44	0.82	1.27	1.09	0.67	1.53	0.78	0.85	0.63	0.51	3.38
3.02	1.29	0.77	1.34	1.35	2.28	0.38	3.91	1.64	1.53	0.77	1.87	1.02	2.45
1.24	1.1	1.61	0.97	2.93	4.59	1.81	1.71	0.48	0.9	3.56	1.17	1.81	11.73
1.67	2.55	0.61	1.09	1.66	1.16	2.8	1.88	2.1	0.2	0.25	2.8	2.82	0.57
0.56	0.84	1.01	0.96	0.3	1.91	1.72	1.82	0.76	0.35	1.67	2.08	0.51	1.39
1.83	1.67	1.91	1.31	0.83	0.4	0.76	0.41	2.97	0.38	0.92	2.84	1.64	1.73
1.23	3.2	2.22	3	4.17	1.95	6.03	6.55	0.74	5.49	0.66	15.89	2.15	0.85
0.55	1.32	1.99	0.69	0.44	2.92	1.31	0.49	1.23	0.28	0.31	2.3	0.46	0.34
2.65	0.47	0.94	1.1	0.25	0.42	0.49	1.3	10.56	0.98	1.26	16.13	38.9	20.04
1.43	3	0.81	1.06	0.58	3.38	0.32	0.66	1.87	1	1.4	0.35	6.93	3.55
1.24	0.54	0.21	0.27	0.15	0.37	0.07	0.44	1.09	0.25	0.64	0.04	0.73	0.28
0.72	3.64	0.82	1.36	1.21	0.82	0.41	1.22	1.18	0.34	1.63	0.64	1.1	7.07
0.61	0.17	0.17	0.26	0.19	0.38	0.35	0.44	0.29	0.5	0.1	1.49	0.65	1.79
1.08	1.17	1.31	1.01	2.11	4.21	0.44	0.94	0.47	0.5	1.94	1.87	1.26	2.1
0.81	1.72	1.2	0.93	0.96	1.43	0.76	1.49	2.73	3.07	0.37	1.36	1.07	1.45
1.92	1.54	1.33	1.08	0.31	1.01	0.49	0.64	2.05	0.94	2.04	1.29	0.71	8.47
0.62	3.83	2.88	0.35	1.41	0.66	0.68	11.76	0.68	0.68	0.98	12.65	0.35	0.74
2.24	6	1.62	1.65	2.73	5.41	1.91	1.08	1.3	0.38	3.58	0.85	3.01	2.38
4.12	0.77	1.57	0.79	0.55	0.66	1.95	2.09	2.06	1.52	1.79	3	1.85	1.66
0.41	1.65	0.9	0.56	1.27	1.18	0.61	1.17	1.26	0.84	3.41	1.01	1.04	7.27
2.1	0.82	1.34	0.89	1.41	1.56	0.49	2.22	0.88	1.02	1.38	1.75	1.07	3.45
5.17	0.8	40.8	0.37	51.48	9.48	0.38	0.86	0.95	2.65	6.67	1.84	1.67	0.32
0.63	3.27	0.69	0.74	0.54	0.98	0.8	0.71	0.67	1.38	1.36	1.57	0.88	1.76
1.19	1.28	0.77	1.54	1.18	2.44	1.53	4.49	1.06	1.38	2.7	1.91	1.95	1.67
0.67	1.41	1.42	2.18	1.01	2.53	1	1.21	0.71	0.82	1.99	1.49	2.12	2.02
1.09	0.64	0.5	0.76	0.8	0.5	1.9	1.23	0.2	0.97	1.25	0.33	1.4	1.04
3.09	3.21	1.56	1.24	1.71	9.23	1.82	0.81	3.48	0.58	1.72	0.29	4.29	2.24
0.97	1.51	0.89	0.46	1.48	2.43	0.98	0.84	1.97	0.5	5.8	1.12	2.05	1.88
2.58	4.51	2.28	1.08	0.76	0.88	1.17	0.64	3.58	0.77	1.13	0.25	2.75	2.22
0.91	0.91	1.21	2.2	1.11	2.01	126.2	0.69	1.03	2.45	0.95	4.95	2.65	210.2
1.73	2.76	2.68	0.92	3.43	1.33	1.1	5.72	1.63	3.24	1.72	3.05	2.97	1.13
2.17	1.73	1.85	2.67	1.84	4.24	3.23	6.52	4.79	2.15	1.75	2.67	1.47	2.84
1.14	0.29	0.37	0.48	6.86	0.45	0.3	0.59	0.56	0.54	0.3	1.05	0.19	0.11
3.2	1.04	1.79	0.52	2.11	2.03	0.46	0.29	1.8	1.21	2.52	1.28	3.72	1.68
1.43	6.46	1.05	0.68	1.02	0.39	0.9	1.42	1.52	3.07	2.37	1.96	3.68	2.92
0.27	0.66	0.22	0.69	0.14	0.46	1.65	2.87	0.05	2.65	0.12	3.85	0.5	0.24
0.2	0.33	1.11	2.06	0.61	0.46	0.9	0.54	0.49	1.66	1.57	1.65	1.16	1.22
2.41	0.28	0.85	1.25	0.48	0.54	0.75	2.42	1.08	1.98	2.79	1.99	1.66	0.44
1.1	1.68	0.27	0.86	0.17	0.15	0.39	4.27	3.43	0.53	1.84	1.63	0.38	3.43
0.5	1.16	0.48	0.65	0.66	0.38	0.65	0.51	0.77	1.46	1	1.44	1.81	0.87
2.29	3.52	1.57	0.97	1	0.88	3.23	6.49	7.86	2.49	5.39	5.37	1.49	5.29
2.48	1.09	1.45	1.35	1.61	1.96	1.88	1.01	0.5	1.54	0.78	2.69	1.36	1.28
0.42	1.02	1.32	1.28	0.58	0.76	0.58	0.44	1.25	0.33	1.83	0.72	0.84	2.03
4.85	3.82	0.46	0.94	0.27	0.65	2.82	0.9	2.67	6.58	0.2	0.98	1.79	21.24
0.64	1.18	1.13	0.96	0.82	1.42	0.35	0.43	0.99	0.52	0.34	0.27	2.67	3.18
2.21	0.8	1.05	0.16	0.39	0.87	0.87	0.31	1.45	1.23	2.19	2.52	1.93	0.54
0.23	1.25	0.92	0.38	0.13	0.1	0.13	0.07	0.06	0.11	0.19	0.42	0.6	0.09
1.11	0.95	1.15	1.28	0.8	1.56	0.69	1.86	0.93	0.79	1.33	1.07	0.76	2.8
4.66	1.94	1.12	0.64	0.3	1.42	2.61	2.75	1.15	2.94	0.34	4.63	1.6	0.69
0.95	1.2	1.53	2.97	1.15	0.69	2.22	1.24	1.98	1.7	1.03	2.72	1.25	1.19
96.39	4.46	0.57	1.05	1.44	0.57	1.98	0.61	3.38	8.75	1.59	14.9	1.31	27.75
0.14	0.34	0.11	0.05	0.11	0.11	0.03	0.08	0.11	0.18	0.23	0.07	0.32	0.04
0.33	0.72	0.59	0.74	0.77	1.18	3.43	3.85	0.57	0.87	0.35	2.81	1.86	0.33
1.05	0.93	0.84	0.74	0.6	0.83	0.82	0.3	1.41	0.36	1.81	0.6	0.52	2.23
2.19	0.46	0.68	0.37	0.94	0.88	2.23	1.86	1.16	0.71	1.16	0.56	2.6	2.15
0.66	1.16	0.15	0.52	0.42	0.65	1.13	0.33	0.47	1.19	1.24	0.91	0.6	0.96
1.64	5.49	1.2	2.23	0.68	3.98	0.5	0.46	1.76	0.37	1.55	0.19	4.87	2.86
1.28	1.38	0.85	1.39	0.74	3.96	1.14	4.6	0.78	0.93	1.79	0.46	1.44	0.64
2.82	3.04	1.12	0.72	1.39	1.42	1.41	1.53	0.72	3.15	2.98	2.86	2.27	3.22
1.13	1.17	1.03	0.69	1.83	1.81	1.78	2.11	0.41	0.68	1.02	3.01	2.05	0.31
0.93	3.93	0.95	1.54	1.06	2.19	1.06	2.74	1.43	1.9	1.2	2.26	2.73	1.12
0.33	0.27	0.6	0.89	0.16	0.35	0.29	0.22	0.35	0.35	4.63	0.26	0.27	0.99
1.01	0.99	0.26	0.17	0.21	0.18	1	0.19	0.58	1.27	0.34	1.44	0.32	0.96
1.43	1.12	1.2	0.95	0.94	1.78	0.35	1.08	1.35	0.71	1.43	1.31	0.67	0.87
0.65	0.59	0.43	1.23	1.58	0.53	2.58	1.54	1.39	2.98	0.61	3.56	0.69	0.44
2.51	1.65	1.08	0.95	5.1	0.5	1.75	2.17	0.57	2.64	3.28	1.68	0.78	6.8
1.05	0.91	0.5	2.05	1.78	1.07	1.52	1.69	1.47	0.48	2.62	0.42	2.34	2.06
1.37	1.78	0.86	1.6	0.71	1.68	1.59	1.49	1.51	2.3	1	1.42	0.55	0.78
1.91	2.73	1.89	1.15	1.07	0.78	1.46	1.94	0.68	0.87	1.29	2.51	1.37	0.9
0.91	2.38	1.65	1.13	0.99	5.59	0.87	1.17	2	1.74	1.63	1.32	4.91	1.34
1.97	3.07	0.66	0.55	0.6	1.75	0.6	0.69	1.44	0.31	0.39	0.44	2.28	1.81
1.17	0.82	2.09	0.52	1.24	5.13	2.12	3.74	1.88	0.72	2.09	1.03	0.75	5.32
0.79	0.45	0.49	0.91	1.34	0.86	0.32	0.54	0.72	0.66	3.18	0.83	0.66	1.92
1.26	0.81	0.7	2.27	2.34	1.83	0.61	0.26	0.59	1.11	0.8	2.47	1.79	0.58
0.05	0.03	0.19	0.26	2.09	0.33	0.13	0.08	0.02	0.26	0.07	0.62	0.53	0.25
0.27	0.27	1.78	0.75	1.34	2.36	1.01	0.58	0.32	1.15	2.13	0.88	1.87	1.44
0.43	0.88	0.24	0.23	1.13	2.39	0.22	0.92	0.4	0.31	0.48	1.11	0.42	0.14
0.55	1.83	0.34	0.94	0.51	1.16	0.77	1.24	0.53	1.65	1.48	1.16	0.4	3.09
0.78	0.24	0.21	1.9	0.19	0.17	0.49	1.06	0.22	1.45	0.61	1.7	1.68	0.19
1.62	0.23	0.97	1.11	1.2	1.49	0.71	0.51	0.32	1.46	1.08	0.23	1.25	3.06
1.81	3.2	0.45	1.46	0.48	1.16	2.75	2.22	0.87	1.18	2.38	1.25	1.32	0.45
0.78	0.7	0.97	1.68	0.67	1.26	1.05	1.12	0.92	0.76	1.42	1.63	0.43	4.92
3.25	0.44	0.61	0.58	0.43	0.18	0.2	1.83	0.79	0.76	0.49	0.24	0.69	0.24
0.6	2.37	1.48	1.8	1.31	1.03	0.97	0.4	0.83	0.68	1.49	0.27	0.92	2.14
0.21	0.4	1.24	0.27	2.49	11.24	1.35	2.18	0.61	0.12	1.6	1.02	0.59	1.6
1.18	1.5	0.8	0.66	0.77	3.69	1.74	4.7	2.91	2.03	2.05	2.46	4.3	5.34
1.88	1.21	1.8	1.05	1.92	0.49	1.25	0.6	2.21	0.88	1.45	0.65	1.66	3.25
0.27	0.48	0.98	0.71	0.6	0.18	0.16	0.15	0.15	0.13	1.23	0.14	1.08	0.09
1.6	1.83	0.39	0.84	1.47	1.05	1.61	2.7	1.83	1.24	0.38	1.06	1.49	0.26
2.31	1.36	0.95	1.35	1.08	0.37	1.1	0.67	0.75	0.6	0.43	0.76	3.68	2.26
0.94	0.86	0.45	1.91	1.36	4.2	2.55	5.14	0.97	0.53	6.27	3.38	1.54	0.19
1.82	2.26	0.93	0.78	3.52	0.3	4.11	1.03	2.44	0.81	0.39	3.32	0.88	0.97
2.32	4.01	1.13	3.63	1.32	1.2	1.1	0.74	2.22	1.5	2.67	1.71	2.48	1.55
0.76	1.86	1.03	0.86	1.28	0.84	1.36	0.41	0.28	0.58	0.36	1.66	1.84	1.58
1.35	0.67	0.83	0.49	0.92	0.74	0.79	0.72	0.46	0.47	0.72	0.98	1.34	1.1
0.05	0.41	0.1	0.39	0.04	0.03	0.03	0.1	0.2	0.05	0.25	0.37	0.02	0.06
2.25	2.49	2.28	1.01	3.34	3.86	0.8	2.25	1.4	2.33	1.17	2.31	0.69	2.5
1.17	1.25	0.8	1.17	0.46	0.93	1.65	1.16	1.78	0.46	0.56	0.69	1.61	1.25
0.52	1.81	0.72	1.11	2.39	4.21	0.95	0.91	2.36	1.88	1.14	1.27	1.18	2.21
0.36	1.11	0.73	0.46	0.67	1.1	0.73	0.39	0.35	1.29	0.94	0.33	0.6	0.42
1.67	2.4	2.19	1.38	0.77	2.25	0.5	0.9	2.89	1.13	0.97	0.37	2.69	7.28
1.15	1.22	3.07	1.64	1.18	0.81	0.24	1.85	0.47	1.91	1.75	2.63	3.29	0.16
1.21	1.37	2.69	1.8	1.73	2.17	1.02	1.21	1.23	1.06	1.28	1.26	1.12	3.45
0.95	0.47	0.7	1	1.07	0.56	0.21	0.56	0.48	1.4	1.32	1.16	0.84	1.43
1.85	0.57	0.9	1.18	2.19	3.83	1.5	1.61	1.83	0.4	1.71	0.41	1.1	2.9
0.56	1.52	0.79	0.96	0.68	3.52	0.27	0.31	1.07	0.57	2.06	0.35	4.24	4.87
0.81	0.71	1.04	0.57	0.87	1.13	0.8	3.18	1.19	0.64	0.42	0.37	0.41	1.09
1.3	1.03	0.92	0.54	1.63	0.28	1.75	0.48	0.76	1.19	0.89	0.6	0.37	1.12
1	0.97	1.95	0.93	1.14	2.76	1.12	1.36	0.55	1.26	1.69	1.43	1.54	1.88
2.02	3.05	2.04	1.18	2.24	2.91	3.48	3.9	1.32	2.54	3.95	4.59	1.37	1.22
0.62	0.24	0.36	0.69	0.42	0.52	0.49	1.05	1.57	1.07	1.69	1.67	2.55	1.02
2.15	2.24	1	0.65	0.48	4.19	1.05	0.52	0.66	0.2	0.84	0.2	1.28	6.11
0.45	0.5	0.58	1.42	0.56	1.25	1.36	1.19	1.17	0.66	1.72	0.6	3.68	2.43
0.38	0.55	0.62	0.44	0.92	0.4	2.95	5.88	0.27	2.97	0.53	7.27	0.56	2.2
0.79	0.38	0.3	1.22	0.28	0.46	0.34	0.47	0.71	0.57	1.7	0.43	0.73	1.33
2.98	1.16	0.87	1.49	1.58	0.98	2.82	4.32	0.38	0.89	0.39	2.28	0.3	1.23
0.57	0.32	1.08	1.22	0.98	1.1	1.55	0.61	0.72	0.78	1.67	0.35	1.8	1.78
0.47	0.84	2.09	0.16	0.68	0.23	0.1	0.62	0.08	1.08	0.29	2.23	0.12	0.07
0.53	0.96	1.17	0.71	0.54	0.89	2.03	1.1	0.72	0.75	0.9	1.37	0.48	0.39
0.87	2.56	0.91	1.45	0.7	1.5	0.83	0.77	1.63	2.03	2.71	2.61	0.6	3.09
1.17	2.11	1.76	1.34	2	2.52	3.24	5.2	1.75	1.38	3.79	3.57	3.39	1.16
1	0.86	0.22	1.04	0.3	0.09	0.15	0.81	1.63	0.1	0.99	1.28	0.15	0.92
2.05	2.63	0.37	1.47	7.12	2.61	4.71	10.36	2.71	1.41	2.53	2.37	5.09	5.03
0.96	0.98	0.56	1.25	0.18	0.86	0.28	0.7	1.64	1.27	0.58	2.22	0.57	1.95
1.02	1.83	0.78	2.34	0.94	1.39	0.69	0.23	0.32	0.77	0.61	0.27	1.68	3.81
0.01	0.01	0.02	0.01	0.01	0.01	0.02	0.01	0.01	0.09	0.26	0.06	0.02	0.05
2.43	9.6	0.01	0.89	0.01	0.01	0.01	5.75	3.94	0.01	1.14	1.98	0.01	5.02
0.43	3.2	0.89	1.36	0.71	1.73	1.5	0.41	0.34	0.25	2.61	1.34	1.86	2.04
1.2	0.87	1.2	2.11	2.34	0.78	3.86	1.72	3.17	1.39	1.62	4.23	3.9	1.55
0.44	0.4	1.11	1.19	0.95	0.93	0.58	2.64	2.35	1.22	0.5	0.92	1.78	1
1.44	0.96	0.29	1.15	1.04	1.29	2.53	0.69	2.32	1.04	2.1	0.4	0.78	1.15
0.59	1.2	0.64	0.57	0.87	1.23	0.91	1.74	0.7	0.67	0.94	0.72	1.15	1.82
2.36	1.86	0.65	0.84	1.44	0.4	0.59	1.81	0.91	0.66	1.67	0.45	0.94	0.2
1.76	0.91	1.28	0.84	1.09	2.01	0.65	2.36	0.94	1.08	0.74	1.92	0.22	5.47
0.29	1.17	0.68	0.44	0.85	0.97	0.25	0.51	1.62	2.28	3.3	1.46	1.85	0.83
0.5	0.44	0.91	1.83	0.62	0.55	0.76	2.48	0.56	0.62	0.33	0.54	1.64	0.2
0.77	0.91	1	0.13	0.53	0.37	0.14	0.28	0.11	0.7	0.11	0.16	0.3	1.29
1.06	1.24	1.6	1.43	0.61	1.62	0.46	1.26	0.4	1.76	2.9	1.86	0.63	2.3
0.96	2.64	1.24	0.56	0.55	2.6	1.07	2.47	1.4	1.31	0.7	0.45	2.57	4.76
0.98	2.3	1.42	0.85	1.6	4	2.43	2.04	1.1	1.03	1.66	0.84	2.22	1.67
1.68	1.15	2.4	1.13	1.13	4.46	1.02	1.29	1.81	1.55	1.56	0.25	2.6	2.4
3.38	2.67	1.25	2.75	2.01	1.1	0.88	0.61	1.3	1.3	0.94	1.29	6.76	0.35
0.71	0.79	1.75	0.63	0.8	0.62	0.32	0.38	0.51	0.63	2.5	0.99	1.39	1.38
2.59	1.87	0.97	1.25	1.49	1.95	2.12	4.23	5.01	3.31	2.47	0.53	2.94	1.06
1.16	0.55	1.36	0.94	2.29	0.7	1.67	0.94	0.6	0.39	3.67	1	0.6	4.41
0.71	0.97	0.65	1.39	1.1	0.15	1.05	1.5	2.66	0.8	1.35	1.39	0.46	0.49
0.81	1.16	1.61	0.89	1.28	2.69	2.53	1.83	0.39	0.88	1.62	1.38	2.56	0.72
0.76	1.68	0.3	1.39	1.37	0.36	1	0.51	0.84	0.55	2.53	0.73	0.87	6.9
1.82	1.01	0.58	1.2	1.73	0.58	0.55	1.59	1.13	1.02	0.44	1.28	0.51	0.86
1.51	3.9	1.54	0.81	0.36	1.67	1.1	0.26	0.38	1.96	0.98	4.53	2.01	1.56
1.45	1.36	1.27	1.43	0.5	3.24	1	0.73	0.62	1.53	1.1	0.33	0.91	2.18
1.83	1.34	1.51	0.86	1.1	1.31	1.05	1.12	2.27	2.53	1.62	0.93	6.86	0.84
0.73	3.25	0.54	1.03	1.34	0.48	0.37	0.5	1.21	0.34	0.33	0.84	0.48	0.94
0.45	0.99	2.26	0.7	0.76	0.43	2.15	20.33	1.41	1.45	2.49	3.97	0.27	0.37
0.1	1.36	0.03	0.87	0.01	0.92	4.01	0.63	0.01	2.94	0.03	8.26	0.79	0.03
0.52	0.41	0.47	0.7	0.21	1.05	0.23	1.56	0.46	1.15	0.89	2.07	0.3	1.44
0.9	0.91	0.65	0.74	0.63	0.22	0.27	0.64	0.38	0.87	0.35	1.01	0.18	1.69
0.63	0.69	0.63	1.35	0.87	3.64	4.13	12.01	1.58	2.7	1.17	0.98	0.73	2.33
0.59	2.72	0.55	1.6	0.94	0.26	1.63	2.6	1.07	1.62	2.87	1.59	0.82	2.56
0.51	0.63	0.3	1.05	0.81	0.57	1.54	0.25	1.74	2.09	1.75	1.6	0.58	1.25
0.9	0.71	0.59	0.36	0.17	0.29	0.88	0.63	0.49	1.47	0.27	2.86	0.53	1.5
0.57	1.31	0.71	1.39	1.62	2.26	0.26	0.37	0.27	0.7	1.48	0.57	0.4	2.33
0.86	0.77	1.74	0.41	0.66	0.61	0.69	1.43	3.51	1.4	0.76	2.85	1.28	10.66
3.64	1.17	0.63	0.86	0.86	1.13	2.44	3.25	1.63	1.04	1.15	3.63	5.92	0.76
2.04	2.08	0.75	1.98	1.71	0.95	1.3	0.6	0.31	0.37	0.39	2.83	1.86	0.95
1.08	9.16	0.14	0.13	0.11	0.07	2.59	0.34	1.93	4.2	0.09	2.95	0.14	18.89
1.51	0.72	0.99	1.87	0.58	0.55	0.52	0.86	0.95	0.54	0.34	0.56	0.94	0.08
1.09	0.18	0.22	0.63	0.29	27.15	0.18	0.25	1.4	1.36	2.27	0.1	0.37	3.51
2.46	1.17	0.56	1.5	2.35	0.73	0.63	1.61	0.29	1.75	2.2	3.39	2.83	1.3
3.47	2.87	2.74	1.05	0.76	0.85	5.13	3.81	1.09	5.98	3.19	5.17	3.51	1.41
0.87	1.32	1.7	2.1	1.61	0.53	0.68	2.32	3.05	0.85	0.57	2.23	7.29	2.05
2.9	1.77	1.5	0.42	1.18	0.81	2.67	2.7	0.47	1.62	0.89	1.48	0.53	0.4
3.32	2.62	1.15	1.46	1.27	2.29	1.43	5.2	2.8	1.52	2.12	2.24	3.19	2.51
1.64	1.68	0.5	2.03	0.38	0.66	0.7	1.74	1.6	1.44	2.19	0.94	0.86	1.83
0.47	1.9	0.25	0.29	0.44	0.7	2.33	0.24	1.11	3.41	0.13	1.22	0.22	20.39
1.46	1.46	0.44	0.94	0.78	0.87	0.69	1.02	1.45	0.62	0.81	0.49	2.1	0.83
8.99	63.41	1.37	0.79	0.66	2.26	2.41	13.18	11.72	35	2.74	16.85	70.4	10.96
3.24	0.6	1.27	0.69	0.74	1.43	1.04	2.57	1.19	0.72	1.98	0.71	1.14	3.91
1.05	4.07	1.25	0.72	0.96	1.34	1.02	2.88	0.5	1.97	2.68	4.24	3.48	0.3
2.43	0.65	0.64	1.52	0.71	0.25	3.59	1.31	1.5	1.38	1.67	3.23	0.78	1.18
0.22	1.39	1.33	0.93	0.49	1.65	0.99	1.74	0.88	1.12	1.62	0.77	0.71	0.95
0.7	0.63	0.86	1.36	0.68	0.99	1.39	0.95	0.31	1.04	1.04	1.26	1.24	0.8
